RT	NNP	compound	O
@tancredipalmeri	NNP	ROOT	O
:	:	punct	O
Ladies	NNS	appos	O
and	CC	cc	O
gentlemen	NNS	conj	O
,	,	punct	O
banter	NN	compound	O
lands	NNS	appos	O
on	IN	prep	O
official	JJ	amod	O
newspapers	NNS	pobj	O
.	.	punct	O
This	DT	nsubj	O
is	VBZ	ROOT	O
tomorrow	NN	compound	O
Sun	NNP	compound	B-product
Page	NNP	attr	O
3	CD	nummod	O
http://t.co/4V4mThsaE6	CD	attr	O

Xbox	NNP	nsubj	B-product
360	CD	nummod	I-product
:	:	punct	O
Enslaved	VBN	ROOT	B-product
:	:	punct	I-product
Odyssey	NN	dep	I-product
to	IN	prep	I-product
the	DT	det	I-product
West	NNP	compound	I-product
Demo	NNP	pobj	O
Coming	VBG	dep	O
to	IN	prep	O
PlayStation	NNP	compound	B-product
Network	NNP	pobj	I-product
on	IN	prep	O
September	NNP	pobj	O
...	.	punct	O
http://bit.ly/9gFTHn	NFP	ROOT	O

Compu	NN	compound	O
Deals	NNS	ROOT	O
:	:	punct	O
http://t.co/4ZtFowj6FF	ADD	appos	O
For	IN	ROOT	O
New	NNP	nmod	O
iPad	NNP	nmod	B-product
4	CD	nummod	I-product
4G	NN	compound	O
Gen	NNP	pobj	O
3	CD	meta	O
3rd	NN	appos	O
2	CD	nummod	O
360	CD	ROOT	O
Rotating	VBG	compound	O
Magnetic	NNP	compound	O
PU	NNP	compound	O
Leather	NNP	compound	O
Case	NNP	compound	O
Smart	NNP	ROOT	O
...	:	punct	O
http://t.co/5OasEiarh3	NNP	appos	O

Niiiiice	NN	ROOT	O
.	.	punct	O
http://www.pbs.org/wgbh/pages/frontline/	NN	ROOT	O
Watched	VBD	ROOT	O
The	DT	det	B-creative-work
Persuaders	NNPS	dobj	I-creative-work
in	IN	prep	O
class	NN	pobj	O
today	NN	npadvmod	O
,	,	punct	O
super	RB	advmod	O
stupid	JJ	amod	O
example	NN	conj	O
but	CC	cc	O
super	RB	advmod	O
good	JJ	conj	O
.	.	punct	O

RT	NNP	compound	O
@V0Ella	NN	ROOT	O
:	:	punct	O
The	DT	det	O
6th	JJ	amod	O
poem	NN	nsubj	O
in	IN	prep	O
our	PRP$	poss	O
Poetry	NNP	compound	O
Challenge	NNP	compound	O
shortlist	NN	pobj	O
is	VBZ	ROOT	O
Stubborn	NNP	compound	B-creative-work
Heart	NNP	attr	I-creative-work
by	IN	prep	O
@Me_Marina	NNP	pobj	O
http://t.co/EfEcdlfr8X	NN	compound	O
http://t.co/8Zh21605Dc	NN	attr	O

RT	NNP	compound	O
@josielovesmcr	NNP	ROOT	O
:	:	punct	O
Danger	NNP	compound	B-creative-work
Days	VBZ	ROOT	I-creative-work
:	:	punct	I-creative-work
True	JJ	amod	I-creative-work
Lives	NNS	appos	I-creative-work
of	IN	prep	I-creative-work
The	DT	det	I-creative-work
Fabulous	NNP	compound	I-creative-work
Killjoys	NNPS	pobj	I-creative-work
#mychemicalromance	NN	punct	O

RT	NNP	compound	O
@therbertson	NNP	nsubj	O
:	:	punct	O
Just	RB	advmod	O
saw	VBD	ROOT	O
the	DT	det	O
worst	JJS	amod	O
movie	NN	dobj	O
in	IN	prep	O
years	NNS	pobj	O
...	.	punct	O
Piranha	NNS	compound	B-creative-work
3D	NNP	nsubj	I-creative-work
just	RB	advmod	O
exceeded	VBD	ROOT	O
the	DT	det	O
limits	NNS	dobj	O
of	IN	prep	O
crappyness	NN	pobj	O
.	.	punct	O
|	NN	npadvmod	O
Glad	NNP	advmod	O
you	PRP	nsubj	O
enjoyed	VBD	ROOT	O
it	PRP	dobj	O
.	.	punct	O

The	DT	det	B-creative-work
Town	NNP	nsubj	I-creative-work
might	MD	aux	O
be	VB	ROOT	O
one	CD	attr	O
of	IN	prep	O
the	DT	det	O
best	JJS	amod	O
movies	NNS	pobj	O
I	PRP	nsubj	O
have	VBP	aux	O
seen	VBN	relcl	O
all	DT	det	O
year	NN	npadvmod	O
.	.	punct	O
So	RB	advmod	O
,	,	punct	O
so	RB	advmod	O
good	JJ	ROOT	O
.	.	punct	O
And	CC	cc	O
do	VB	aux	O
n't	RB	neg	O
worry	VB	advcl	O
Ben	NNP	dobj	B-person
,	,	punct	O
we	PRP	nsubj	O
already	RB	advmod	O
forgave	VBP	ROOT	O
you	PRP	dobj	O
for	IN	prep	O
Gigli	NNP	pobj	B-creative-work
.	.	punct	O
Really	RB	ROOT	O
.	.	punct	O

Institutional	JJ	amod	O
buying	NN	nsubj	O
lifts	VBZ	ROOT	O
UFlex	NNP	dobj	B-corporation
30%	CD	appos	O
in	IN	prep	O
a	DT	det	O
month	NN	pobj	O
http://bit.ly/bOAk9y	NN	npadvmod	O

@superanne	NNP	ROOT	O
Can	MD	aux	O
I	PRP	nsubj	O
get	VB	ROOT	O
a	DT	det	O
Twitter	NNP	compound	B-corporation
software	NN	dobj	O
to	TO	aux	O
spew	VB	advcl	O
random	JJ	amod	O
bullshit	NN	dobj	O
about	IN	prep	O
airports/coffee/conferences	NNS	pobj	O
?	.	punct	O
Cause	NN	ROOT	O
that	DT	nsubj	O
would	MD	aux	O
free	VB	ccomp	O
up	RP	prt	O
some	DT	det	O
time	NN	npadvmod	O
.	.	punct	O

